Time,PSZ-AC_1:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Heat Cap [W],PSZ-AC_1:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Heat Cap [W],PSZ-AC_1:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Heat Cap [W],PSZ-AC_2:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Heat Cap [W],PSZ-AC_2:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Heat Cap [W],PSZ-AC_2:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Heat Cap [W],PSZ-AC_2:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
04:05:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.291549E+03,2.212410E-01,1.755443E+03,5.837791E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.282168E+04,1.176519E+00,9.335128E+03,3.104431E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.824133E+04,2.486971E+00,1.973295E+04,6.562265E+04,3.210891E+00,8.950027E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.950477E+04,6.486383E+04,3.059084E+00,1.059653E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.262223E+04,7.523106E+04,2.485297E+00,9.027763E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.917404E+04,6.376397E+04,2.416800E+00,8.479364E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.807689E+04,6.011535E+04
04:10:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.295514E+03,2.212410E-01,1.751479E+03,5.823769E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.284276E+04,1.176519E+00,9.314045E+03,3.096974E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.828590E+04,2.486971E+00,1.968838E+04,6.546503E+04,3.211042E+00,8.949971E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.946072E+04,6.470804E+04,3.059178E+00,1.059649E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.257114E+04,7.505036E+04,2.485329E+00,9.027749E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.913073E+04,6.361082E+04,2.416860E+00,8.479338E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.803606E+04,5.997096E+04
04:15:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.299478E+03,2.212410E-01,1.747514E+03,5.809757E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.286384E+04,1.176519E+00,9.292961E+03,3.089523E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.833047E+04,2.486971E+00,1.964382E+04,6.530753E+04,3.211192E+00,8.949916E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.941667E+04,6.455235E+04,3.059270E+00,1.059645E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.252005E+04,7.486979E+04,2.485360E+00,9.027736E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.908743E+04,6.345777E+04,2.416919E+00,8.479313E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.799523E+04,5.982667E+04
04:20:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.303443E+03,2.212410E-01,1.743549E+03,5.795756E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.288492E+04,1.176519E+00,9.271878E+03,3.082077E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.837503E+04,2.486971E+00,1.959925E+04,6.515013E+04,3.211341E+00,8.949861E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.937262E+04,6.439678E+04,3.059362E+00,1.059641E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.246896E+04,7.468935E+04,2.485391E+00,9.027722E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.904413E+04,6.330483E+04,2.416977E+00,8.479288E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.795441E+04,5.968249E+04
04:25:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.307407E+03,2.212410E-01,1.739585E+03,5.781765E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.290601E+04,1.176519E+00,9.250795E+03,3.074637E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.841960E+04,2.486971E+00,1.955469E+04,6.499286E+04,3.211488E+00,8.949807E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.932857E+04,6.424133E+04,3.059452E+00,1.059637E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.241786E+04,7.450906E+04,2.485421E+00,9.027709E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.900082E+04,6.315202E+04,2.417034E+00,8.479263E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.791358E+04,5.953842E+04
04:30:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.311372E+03,2.212410E-01,1.735620E+03,5.767784E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.292709E+04,1.176519E+00,9.229712E+03,3.067203E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.846416E+04,2.486971E+00,1.951012E+04,6.483570E+04,3.211635E+00,8.949753E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.928452E+04,6.408599E+04,3.059541E+00,1.059633E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.236677E+04,7.432889E+04,2.485451E+00,9.027696E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.895752E+04,6.299931E+04,2.417091E+00,8.479238E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.787276E+04,5.939445E+04
04:35:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.315337E+03,2.212410E-01,1.731656E+03,5.753814E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.294817E+04,1.176519E+00,9.208629E+03,3.059774E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.850873E+04,2.486971E+00,1.946555E+04,6.467867E+04,3.211781E+00,8.949699E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.924046E+04,6.393076E+04,3.059630E+00,1.059629E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.231568E+04,7.414886E+04,2.485481E+00,9.027683E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.891421E+04,6.284672E+04,2.417147E+00,8.479214E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.783193E+04,5.925059E+04
04:40:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.319301E+03,2.212410E-01,1.727691E+03,5.739854E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.296926E+04,1.176519E+00,9.187545E+03,3.052350E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.855330E+04,2.486971E+00,1.942099E+04,6.452174E+04,3.211925E+00,8.949646E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.919641E+04,6.377565E+04,3.059717E+00,1.059625E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.226459E+04,7.396895E+04,2.485510E+00,9.027671E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.887091E+04,6.269424E+04,2.417203E+00,8.479190E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.779110E+04,5.910683E+04
04:45:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.323266E+03,2.212410E-01,1.723726E+03,5.725904E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.299034E+04,1.176519E+00,9.166462E+03,3.044931E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.859786E+04,2.486971E+00,1.937642E+04,6.436493E+04,3.212069E+00,8.949593E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.915236E+04,6.362065E+04,3.059804E+00,1.059622E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.221350E+04,7.378918E+04,2.485539E+00,9.027658E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.882761E+04,6.254187E+04,2.417258E+00,8.479166E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.775028E+04,5.896318E+04
04:50:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.327231E+03,2.212410E-01,1.719762E+03,5.711965E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.301142E+04,1.176519E+00,9.145379E+03,3.037519E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.864243E+04,2.486971E+00,1.933185E+04,6.420824E+04,3.212211E+00,8.949541E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.910831E+04,6.346577E+04,3.059890E+00,1.059618E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.216240E+04,7.360955E+04,2.485568E+00,9.027646E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.878430E+04,6.238962E+04,2.417312E+00,8.479143E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.770945E+04,5.881964E+04
04:55:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.331195E+03,2.212410E-01,1.715797E+03,5.698035E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.303251E+04,1.176519E+00,9.124296E+03,3.030111E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.868700E+04,2.486971E+00,1.928729E+04,6.405166E+04,3.212353E+00,8.949489E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.906426E+04,6.331100E+04,3.059974E+00,1.059614E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.211131E+04,7.343004E+04,2.485596E+00,9.027633E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.874100E+04,6.223747E+04,2.417366E+00,8.479120E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.766862E+04,5.867620E+04
05:00:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.335160E+03,2.212410E-01,1.711832E+03,5.684117E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.305359E+04,1.176519E+00,9.103213E+03,3.022710E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.873156E+04,2.486971E+00,1.924272E+04,6.389520E+04,3.212493E+00,8.949437E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.902021E+04,6.315635E+04,3.060058E+00,1.059611E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.206022E+04,7.325067E+04,2.485624E+00,9.027621E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.869769E+04,6.208544E+04,2.417419E+00,8.479097E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.762780E+04,5.853287E+04
05:05:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.331195E+03,2.212410E-01,1.715797E+03,5.698035E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.303251E+04,1.176519E+00,9.124296E+03,3.030111E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.868700E+04,2.486971E+00,1.928729E+04,6.405166E+04,3.212633E+00,8.949385E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.906426E+04,6.331100E+04,3.060141E+00,1.059607E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.211131E+04,7.343004E+04,2.485652E+00,9.027609E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.874100E+04,6.223747E+04,2.417472E+00,8.479074E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.766862E+04,5.867620E+04
05:10:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.327231E+03,2.212410E-01,1.719762E+03,5.711965E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.301142E+04,1.176519E+00,9.145379E+03,3.037519E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.864243E+04,2.486971E+00,1.933185E+04,6.420824E+04,3.212772E+00,8.949334E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.910831E+04,6.346577E+04,3.060223E+00,1.059603E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.216240E+04,7.360955E+04,2.485680E+00,9.027597E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.878430E+04,6.238962E+04,2.417524E+00,8.479052E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.770945E+04,5.881964E+04
05:15:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.323266E+03,2.212410E-01,1.723726E+03,5.725904E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.299034E+04,1.176519E+00,9.166462E+03,3.044931E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.859786E+04,2.486971E+00,1.937642E+04,6.436493E+04,3.212909E+00,8.949284E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.915236E+04,6.362065E+04,3.060304E+00,1.059600E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.221350E+04,7.378918E+04,2.485707E+00,9.027586E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.882761E+04,6.254187E+04,2.417575E+00,8.479029E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.775028E+04,5.896318E+04
05:20:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.319301E+03,2.212410E-01,1.727691E+03,5.739854E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.296926E+04,1.176519E+00,9.187545E+03,3.052350E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.855330E+04,2.486971E+00,1.942099E+04,6.452174E+04,3.213046E+00,8.949233E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.919641E+04,6.377565E+04,3.060385E+00,1.059596E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.226459E+04,7.396895E+04,2.485734E+00,9.027574E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.887091E+04,6.269424E+04,2.417626E+00,8.479007E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.779110E+04,5.910683E+04
05:25:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.315337E+03,2.212410E-01,1.731656E+03,5.753814E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.294817E+04,1.176519E+00,9.208629E+03,3.059774E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.850873E+04,2.486971E+00,1.946555E+04,6.467867E+04,3.213182E+00,8.949183E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.924046E+04,6.393076E+04,3.060464E+00,1.059593E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.231568E+04,7.414886E+04,2.485761E+00,9.027562E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.891421E+04,6.284672E+04,2.417677E+00,8.478986E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.783193E+04,5.925059E+04
05:30:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.311372E+03,2.212410E-01,1.735620E+03,5.767784E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.292709E+04,1.176519E+00,9.229712E+03,3.067203E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.846416E+04,2.486971E+00,1.951012E+04,6.483570E+04,3.213317E+00,8.949134E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.928452E+04,6.408599E+04,3.060543E+00,1.059590E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.236677E+04,7.432889E+04,2.485787E+00,9.027551E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.895752E+04,6.299931E+04,2.417726E+00,8.478964E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.787276E+04,5.939445E+04
05:35:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.307407E+03,2.212410E-01,1.739585E+03,5.781765E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.290601E+04,1.176519E+00,9.250795E+03,3.074637E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.841960E+04,2.486971E+00,1.955469E+04,6.499286E+04,3.213451E+00,8.949084E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.932857E+04,6.424133E+04,3.060621E+00,1.059586E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.241786E+04,7.450906E+04,2.485814E+00,9.027540E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.900082E+04,6.315202E+04,2.417776E+00,8.478943E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.791358E+04,5.953842E+04
05:40:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.303443E+03,2.212410E-01,1.743549E+03,5.795756E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.288492E+04,1.176519E+00,9.271878E+03,3.082077E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.837503E+04,2.486971E+00,1.959925E+04,6.515013E+04,3.213584E+00,8.949035E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.937262E+04,6.439678E+04,3.060698E+00,1.059583E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.246896E+04,7.468935E+04,2.485840E+00,9.027528E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.904413E+04,6.330483E+04,2.417825E+00,8.478922E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.795441E+04,5.968249E+04
